path,ssName,ssRegion,ssId,confidence
Boboboubo Boubobo - Maji de!! Shinken Battle (Japan).zip,Boboboubo Boubobo - Maji De!! Shinken Battle,jp,83256,86
Boboboubo Boubobo - Ougi 87.5 Bakuretsu Hanage Shinken (Japan).zip,Boboboubo Boubobo - Ougi 87.5 Bakuretsu Hanage Shinken,jp,83257,90
Boktai 2 - Solar Boy Django (USA).zip,Boktai 2 - Solar Boy Django,us,3862,84
Boktai - The Sun Is in Your Hand (USA).zip,Boktai - The Sun Is In Your Hand,us,3833,84
Boku wa Koukuu Kanseikan (Japan) (Rev 1).zip,Boku Wa Koukuu Kanseikan,jp,83261,68
Bomber Man Jetters - Densetsu no Bomber Man (Japan).zip,Bomber Man Jetters - Densetsu No Bomber Man,jp,83266,86
Bomber Man Jetters - Game Collection (Japan).zip,Bomber Man Jetters - Game Collection,jp,83267,86
Bomberman Max 2 - Blue Advance (USA).zip,Bomberman Max 2 - Blue Advance,us,4150,86
Bomberman Max 2 - Red Advance (USA).zip,Bomberman Max 2 - Red Advance,us,4293,85
"Bomberman Tournament (USA, Europe).zip",Bomberman Tournament,"us,eu",3912,69
Bookworm (USA).zip,Bookworm,us,83275,62
Bouken Yuuki Pluster World - Densetsu no Plust Gate (Japan).zip,Bouken Yuuki Pluster World - Densetsu No Plust Gate,jp,83277,88
Bouken Yuuki Pluster World - Densetsu no Plust Gate EX (Japan).zip,Bouken Yuuki Pluster World - Densetsu No Plust Gate Ex,jp,83278,87
Bouken Yuuki Pluster World - Pluston GP (Japan).zip,Bouken Yuuki Pluster World - Pluston Gp,jp,83279,87
Bouken-ou Beet - Busters Road (Japan).zip,Bouken-ou Beet - Busters Road,jp,83280,83
Boukyaku no Senritsu (Japan).zip,Boukyaku No Senritsu,jp,83281,73
Boulder Dash EX (USA).zip,Boulder Dash Ex,us,4305,70
"Boxing Fever (USA, Europe).zip",Boxing Fever,"us,eu",4437,57
"Bratz (USA) (En,Fr,Es).zip",Bratz,us,4671,
Bratz - Babyz (USA).zip,Bratz - Babyz,us,4670,72
Bratz - Forever Diamondz (USA).zip,Bratz - Forever Diamondz,us,4434,83
"Bratz - Rock Angelz (USA, Europe).zip",Bratz - Rock Angelz,"us,eu",4306,68
Bratz - The Movie (USA).zip,Bratz - The Movie,us,108041,77
Breath of Fire (USA).zip,Breath of Fire,us,3829,
Breath of Fire II (USA).zip,Breath Of Fire 2,us,3844,65
Britney's Dance Beat (USA).zip,Britney's Dance Beat,us,4492,80
"Broken Circle (Europe) (En,It) (Unl).zip",Broken Circle,eu,4701,49
"Broken Sword - The Shadow of the Templars (USA) (En,Fr,De,Es,It).zip",Broken Sword - The Shadow of the Templars,us,3812,75
Brother Bear (USA).zip,Brother Bear,us,4089,71
Bruce Lee - Return of the Legend (USA).zip,Bruce Lee - Return Of The Legend,us,4187,81
Bubble Bobble - Old & New (USA).zip,Bubble Bobble - Old And New,us,4226,77
