path,ssName,ssRegion,ssId,confidence
Chaos Seed - Fuusui Kairouki (Japan).zip,Chaos Seed - Fuusui Kairoki,jp,19013,81
"Chessmaster, The (USA).zip","Chessmaster, The",us,2750,76
Chester Cheetah - Too Cool to Fool (USA).zip,Chester Cheetah - Too Cool To Fool,us,2723,85
Chester Cheetah - Wild Wild Quest (USA).zip,Chester Cheetah - Wild Wild Quest,us,2709,87
Chibi Maruko-chan - Harikiri 365-nichi no Maki (Japan).zip,Chibi Maruko-chan - Harikiri 365-nichi No Maki,jp,38672,87
Chibi Maruko-chan - Mezase! Minami no Island!! (Japan).zip,Chibi Maruko-chan - Mezase! Minami No Island!!,jp,38673,87
Chinhai (Japan).zip,Chinhai,jp,38674,
Choplifter III - Rescue-Survive (USA).zip,Choplifter 3,us,2475,42
Chou Aniki - Bakuretsu Rantou Hen (Japan).zip,Chou Aniki - Bakuretsu Rantou Hen,jp,2851,85
Chou Mahou Tairiku WOZZ (Japan).zip,Chou Mahou Tairiku Wozz,jp,19015,72
Choujikuu Yousai Macross - Scrambled Valkyrie (Japan) (En).zip,Choujikuu Yousai Macross - Scrambled Valkyrie,jp,2465,84
Chrono Trigger (USA).zip,Chrono Trigger,us,2143,74
Chuck Rock (USA).zip,Chuck Rock,us,2387,67
Classic Road (Japan).zip,Classic Road,jp,38677,
Classic Road II (Japan).zip,Classic Road 2,jp,38678,63
Clay Fighter 2 - Judgment Clay (USA).zip,Clay Fighter 2 - Judgement Clay,us,2639,85
Clay Fighter (USA).zip,Clay Fighter,us,19016,71
Clay Fighter - Tournament Edition (USA).zip,Clay Fighter - Tournament Edition,us,2452,87
Claymates (USA).zip,Claymates,us,2516,64
Cliffhanger (USA).zip,Cliffhanger,us,2739,69
Clock Tower (Japan).zip,Clock Tower,jp,2197,65
Clockwerx (Japan).zip,Clockwerx,jp,2693,
Clue (USA).zip,Clue,us,2803,44
College Football USA 97 (USA).zip,College Football Usa 97,us,2850,75
College Slam (USA).zip,College Slam,us,2808,71
Columns (Japan) (NP).zip,Columns,jp,18935,
"Combatribes, The (USA).zip","Combatribes, The",us,2876,76
Computer Nouryoku Kaiseki - Ultra Baken (Japan).zip,Computer Nouryoku Kaiseki - Ultra Baken,jp,38683,87
Congo - The Movie - Secret of Zinj (USA) (Proto).zip,Congo - The Movie - Secret Of Zinj,us,38684,77
Congo's Caper (USA).zip,Congo's Caper,us,2745,72
Contra III - The Alien Wars (USA).zip,Contra 3 - The Alien Wars,us,19017,77
Controller Test Cassette (Japan).zip,,jp,,
Conveni Wars Barcode Battler Senki - Super Senshi Shutsugeki seyo! (Japan).zip,Conveni Wars Barcode Battler Senki - Super Senshi Shutsugeki Seyo!,jp,38686,90
Cool Spot (USA).zip,Cool Spot,us,2320,64
Cool World (USA).zip,Cool World,us,2537,67
Corn Buster (Europe) (Proto).zip,Corn Buster,eu,38687,51
Coron Land (Japan).zip,Coron Land,jp,2928,62
Cosmo Gang - The Puzzle (Japan).zip,Cosmo Gang - The Puzzle,jp,38688,79
Cosmo Gang - The Video (Japan).zip,Cosmo Gang - The Video,jp,38689,79
Cosmo Police Galivan II - Arrow of Justice (Japan).zip,Cosmo Police Galivan 2 - Arrow Of Justice,jp,19018,82
Crayon Shin-chan 2 - Daimaou no Gyakushuu (Japan).zip,Crayon Shin-chan 2 - Daimaou No Gyakushuu,jp,38691,85
Crayon Shin-chan - Arashi o Yobu Enji (Japan).zip,Crayon Shin-chan - Arashi O Yobu Enji,jp,2774,84
Crystal Beans from Dungeon Explorer (Japan).zip,Crystal Beans From Dungeon Explorer,jp,19019,83
Cu-On-Pa SFC (Japan).zip,Cu-on-pa Sfc,jp,38692,
CutThroat Island (USA).zip,Cutthroat Island,us,2679,71
CX4 (World) (Enhancement Chip).zip,,wor,,
Cyber Knight (Japan).zip,Cyber Knight,jp,19020,67
Cyber Knight II - Chikyuu Teikoku no Yabou (Japan).zip,Cyber Knight 2 - Chikyuu Teikoku No Yabou,jp,19021,82
Cyber Spin (USA).zip,Cyber Spin,us,2485,67
Cybernator (USA).zip,Cybernator,us,2348,67
Cyborg 009 (Japan).zip,Cyborg 009,jp,18936,62
D-Force (USA).zip,D-force,us,18937,50
Daffy Duck - The Marvin Missions (USA).zip,Daffy Duck - The Marvin Missions,us,2341,86
Dai-3-ji Super Robot Taisen (Japan) (Rev 3).zip,Dai-3-ji Super Robot Taisen,jp,2789,73
