path,ssName,ssRegion,ssId,confidence
"Earthworm Jim - Menace 2 the Galaxy (USA, Europe) (GB Compatible).zip",Earthworm Jim - Menace 2 The Galaxy,"us,eu",36910,65
"ECW Hardcore Revolution (USA, Europe).zip",Ecw Hardcore Revolution,"us,eu",36911,66
Elemental Fighter (USA) (Proto).zip,Elemental Fighter,us,184708,65
Elie no Atelier GB (Japan) (SGB Enhanced) (GB Compatible).zip,Elie No Atelier Gb,jp,82163,43
"Emperor's New Groove, The (USA).zip","Emperor's New Groove, The",us,82854,83
ESPN International Track & Field (USA).zip,Espn International Track And Field,us,82166,74
ESPN National Hockey Night (USA).zip,Espn National Hockey Night,us,82167,74
Evel Knievel (USA) (GB Compatible).zip,Evel Knievel,us,82169,48
"Extreme Ghostbusters (Europe) (En,Fr,De,Es,It,Pt).zip",Extreme Ghostbusters,eu,82170,55
"Extreme Sports with the Berenstain Bears (USA, Europe) (En,Fr,De,Es,It).zip",Extreme Sports With The Berenstain Bears,"us,eu",82171,66
"F1 Championship Season 2000 (Europe) (En,Fr,De,Es,It).zip",F1 Championship Season 2000,eu,82172,64
"F1 Racing Championship (Europe) (En,Fr,De,Es,It).zip",F1 Racing Championship,eu,36913,59
"F1 World Grand Prix II for Game Boy Color (USA) (En,Fr,De,Es).zip",F1 World Grand Prix 2 For Game Boy Color,us,82173,72
"F-1 World Grand Prix (Europe) (En,Fr,De,Es).zip",F-1 World Grand Prix,eu,37073,60
"F-18 Thunder Strike (USA, Europe).zip",F-18 Thunder Strike,"us,eu",82174,68
"F.A. Premier League Stars 2001, The (Europe).zip","F.a. Premier League Stars 2001, The",eu,37075,82
Fairy Kitty no Kaiun Jiten - Yousei no Kuni no Uranai Shugyou (Japan) (Rev 1) (SGB Enhanced) (GB Compatible).zip,Fairy Kitty No Kaiun Jiten - Yousei No Kuni No Uranai Shugyou,jp,82175,67
Ferret Monogatari (Japan).zip,Ferret Monogatari,jp,82176,74
