path,ssName,ssRegion,ssId,confidence
NFL Blitz (USA).zip,Nfl Blitz,us,5653,50
NFL Blitz - Special Edition (USA).zip,Nfl Blitz - Special Edition,us,5725,78
NFL QB Club 2001 (USA).zip,Nfl Qb Club 2001,us,5732,62
NFL Quarterback Club 98 (USA).zip,Nfl Quarterback Club 98,us,5702,75
NFL Quarterback Club 99 (USA).zip,Nfl Quarterback Club 99,us,5718,75
NFL Quarterback Club 2000 (USA).zip,Nfl Quarterback Club 2000,us,5728,77
NHL 99 (USA).zip,NHL 99,us,5613,55
NHL Blades of Steel '99 (USA).zip,NHL Blades of Steel '99,us,5735,
NHL Breakaway 98 (USA).zip,Nhl Breakaway 98,us,5627,67
NHL Breakaway 99 (USA).zip,Nhl Breakaway 99,us,5687,67
Nightmare Creatures (USA).zip,Nightmare Creatures,us,5505,79
Nintama Rantarou 64 Game Gallery (Japan).zip,Nintama Rantarou 64 Game Gallery,jp,59866,84
Nuclear Strike 64 (USA).zip,Nuclear Strike 64,us,5610,77
Nushi Zuri 64 (Japan) (Rev 1).zip,Nushi Zuri 64,jp,59867,57
Nushi Zuri 64 - Shiokaze ni Notte (Japan).zip,Nushi Zuri 64 - Shiokaze Ni Notte,jp,59868,82
"O.D.T. (USA) (En,Fr,Es) (Proto).zip",O.D.T.,us,59532,
Off Road Challenge (USA).zip,Off Road Challenge,us,5623,78
Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev 1).zip,Ogre Battle 64 - Person Of Lordly Caliber,us,5464,80
Olympic Hockey 98 (USA).zip,Olympic Hockey '98,us,5716,76
Onegai Monsters (Japan).zip,Onegai Monsters,jp,59533,71
Pachinko 365 Nichi (Japan).zip,Pachinko 365 Nichi,jp,108713,75
Paper Mario (USA).zip,Paper Mario,us,5400,69
Paperboy (USA).zip,Paperboy,us,5545,62
Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan).zip,Parlor! Pro 64 - Pachinko Jikki Simulation Game,jp,5719,89
PD Ultraman Battle Collection 64 (Japan).zip,Pd Ultraman Battle Collection,jp,5572,77
Penny Racers (USA).zip,Penny Racers,us,5587,71
Perfect Dark (USA) (Rev 1).zip,Perfect Dark,us,5403,57
PGA European Tour (USA).zip,PGA European Tour Golf,us,5715,73
Pilotwings 64 (USA).zip,Pilotwings 64,us,5481,72
Pokemon Puzzle League (USA).zip,Pokémon Puzzle League,us,5453,77
Pokemon Snap (USA).zip,Pokémon Snap,us,5410,65
Pokemon Stadium 2 (USA).zip,Pokémon Stadium 2,us,5408,73
Pokemon Stadium (Japan).zip,Pokemon Stadium,jp,5407,
Pokemon Stadium (USA) (Rev 2).zip,Pokemon Stadium,us,5407,
Polaris SnoCross (USA).zip,Polaris Snocross,us,5614,71
Power League 64 (Japan).zip,Power League 64,jp,5723,71
Power Rangers - Lightspeed Rescue (USA).zip,Saban's Power Rangers - Lightspeed Rescue,us,5561,79
"Powerpuff Girls, The - Chemical X-Traction (USA).zip","Powerpuff Girls - Chemical X-traction, The",us,5620,79
Premier Manager 64 (Europe).zip,Premier Manager 64,eu,5668,73
Pro Mahjong Kiwame 64 (Japan) (Rev 1).zip,Pro Mahjong Kiwame 64,jp,59548,68
Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen (Japan).zip,Pro Mahjong Tsuwamono 64 - Jansou Battle Ni Chousen,jp,108715,88
Puyo Puyo Sun 64 (Japan).zip,Puyo Puyo Sun 64,jp,5679,73
Puyo Puyoon Party (Japan).zip,Puyo Puyo Party,jp,5655,68
Quake (USA).zip,Quake,us,5473,
Quake II (USA).zip,Quake 2,us,5480,48
Quest 64 (USA).zip,Quest 64,us,59520,
Rakugakids (Europe).zip,Rakuga Kids,eu,5693,53
Rally Challenge 2000 (USA).zip,Rally Challenge 2000,us,5688,80
Rampage 2 - Universal Tour (USA).zip,Rampage 2 - Universal Tour,us,5535,84
Rampage - World Tour (USA).zip,Rampage - World Tour,us,5500,80
"Rat Attack! (USA) (En,Fr,De,Es,It,Nl).zip",Rat Attack!,us,5611,42
"Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It).zip",Rayman 2 - The Great Escape,us,5417,67
Razor Freestyle Scooter (USA).zip,Razor Freestyle Scooter,us,5562,82
Re-Volt (USA).zip,Re-volt,us,5425,50
Ready 2 Rumble Boxing (USA).zip,Ready 2 Rumble Boxing,us,5533,81
Ready 2 Rumble Boxing - Round 2 (USA).zip,Ready 2 Rumble Boxing - Round 2,us,5544,86
Resident Evil 2 (USA) (Rev 1).zip,Resident Evil 2,us,5406,62
Road Rash 64 (USA).zip,Road Rash 64,us,5527,71
"Roadsters (USA) (En,Fr,Es).zip",Roadsters,us,5595,46
Robot Poncots 64 - 7tsu no Umi no Caramel (Japan).zip,Robot Ponkottsu 64 - Caramel of the 7 Seas,jp,5720,57
Robotech - Crystal Dreams (USA) (Proto).zip,Robotech - Crystal Dreams,us,59544,74
Robotron 64 (USA).zip,Robotron 64,us,5658,69
Rocket - Robot on Wheels (USA).zip,Rocket - Robot On Wheels,us,5568,79
RR64 - Ridge Racer 64 (USA).zip,Ridge Racer 64,us,5494,62
Rugrats - Scavenger Hunt (USA).zip,Rugrats - Scavenger Hunt,us,59545,
Rugrats in Paris - The Movie (USA).zip,Rugrats In Paris - The Movie,us,99346,82
Rush 2 - Extreme Racing USA (USA).zip,Rush 2 - Extreme Racing Usa,us,5541,78
S.C.A.R.S. (USA).zip,S.c.a.r.s.,us,59534,40
Saikyou Habu Shougi (Japan).zip,Saikyou Habu Shougi,jp,59535,76
San Francisco Rush 2049 (USA).zip,San Francisco Rush 2049,us,5637,82
"San Francisco Rush - Extreme Racing (USA) (En,Fr,De) (Rev 1).zip",San Francisco Rush - Extreme Racing,us,5624,71
Scooby-Doo! - Classic Creep Capers (USA) (Rev 1).zip,Scooby-doo! - Classic Creep Capers,us,5553,77
SD Hiryuu no Ken Densetsu (Japan).zip,Sd Hiryuu No Ken Densetsu,jp,59536,74
Sesame Street - Elmo's Letter Adventure (USA).zip,Sesame Street - Elmo's Letter Adventure,us,5729,89
Sesame Street - Elmo's Number Journey (USA).zip,Sesame Street - Elmo's Number Journey,us,5736,88
Shadow Man (USA).zip,Shadow Man,us,5421,67
"Shadowgate 64 - Trials of the Four Towers (USA) (En,Es).zip",Shadowgate 64 - Trials Of The Four Towers,us,5495,78
Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan).zip,Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation,jp,108716,91
Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan).zip,Shin Nihon Pro Wrestling Toukon Road - Brave Spirits,jp,108714,90
SimCity 2000 (Japan).zip,Simcity 2000,jp,5466,61
Snowboard Kids 2 (USA).zip,Snowboard Kids 2,us,5582,76
Snowboard Kids (USA).zip,Snowboard Kids,us,5570,
South Park (USA).zip,South Park,us,5458,67
South Park - Chef's Luv Shack (USA).zip,South Park - Chef's Luv Shack,us,5515,85
South Park Rally (USA).zip,South Park Rally,us,5531,76
Space Invaders (USA).zip,Space Invaders,us,5607,74
SpaceStation Silicon Valley (USA) (Rev 1).zip,Space Station Silicon Valley,us,5521,74
Spider-Man (USA).zip,Spider-man,us,5452,60
Star Fox 64 (USA) (Rev 1).zip,Star Fox 64,us,5416,
Star Soldier - Vanishing Earth (USA).zip,Star Soldier - Vanishing Earth,us,5571,86
Star Wars - Rogue Squadron (USA) (Rev 1).zip,Star Wars - Rogue Squadron,us,5413,74
Star Wars - Shadows of the Empire (USA) (Rev 2).zip,Star Wars - Shadows Of The Empire,us,5419,74
Star Wars Episode I - Battle for Naboo (USA).zip,Star Wars Episode I - Battle For Naboo,us,5475,86
Star Wars Episode I - Racer (USA).zip,Star Wars Episode I - Racer,us,5412,84
StarCraft 64 (USA).zip,Starcraft 64,us,5444,65
"Starshot - Space Circus Fever (USA) (En,Fr,Es).zip",Starshot - Space Circus Fever,us,5506,73
Stunt Racer 64 (USA).zip,Stunt Racer 64,us,5717,74
Super B-Daman - Battle Phoenix 64 (Japan).zip,Super B-daman - Battle Phoenix 64,jp,59537,82
Super Bowling (USA).zip,Super Bowling,us,5709,72
Super Mario 64 (USA).zip,Super Mario 64,us,5396,74
Super Robot Spirits (Japan).zip,Super Robot Spirits,jp,5701,76
Super Robot Taisen 64 (Japan).zip,Super Robot Taisen 64,jp,59538,78
Super Smash Bros. (USA).zip,Super Smash Bros.,us,5398,77
