path,ssName,ssRegion,ssId,confidence
Game de Hakken!! Tamagotchi 2 (Japan) (SGB Enhanced).zip,Game De Hakken!! Tamagotchi 2,jp,67859,66
Game de Hakken!! Tamagotchi - Osutchi to Mesutchi (Japan) (SGB Enhanced).zip,Game de Hakken!! Tamagotchi - Osutchi to Mesutchi,jp,248956,78
Game Genie (USA) (v2.1) (Unl).zip,,us,,
"Game of Harmony, The (USA).zip","Game Of Harmony, The",us,70817,76
Gamera - Daikaijuu Kuuchuu Kessen (Japan) (SGB Enhanced).zip,Gamera - Daikaijuu Kuuchuu Kessen,jp,67890,71
GameShark (USA) (Unl).zip,,us,,
Ganbare Goemon - Sarawareta Ebisumaru (Japan).zip,Ganbare Goemon - Sarawareta Ebisumaru,jp,67897,86
Ganso!! Yancha Maru (Japan).zip,Ganso!! Yancha Maru,jp,67902,76
"Gargoyle's Quest (USA, Europe).zip",Gargoyle's Quest,"us,eu",3029,64
"Gauntlet II (USA, Europe).zip",Gauntlet 2,"us,eu",3144,46
GB Genjin Land - Viva! Chikkun Oukoku (Japan).zip,Gb Genjin Land - Viva! Chikkun Oukoku,jp,67943,84
GB Pachi-Slot Hisshouhou! Jr. (Japan).zip,Gb Pachi-slot Hisshouhou! Jr,jp,67949,75
GBKiss Mini Games (Japan).zip,Gbkiss Mini Games,jp,67992,65
"Gear Works (USA, Europe).zip",Gear Works,"us,eu",68332,53
Gegege no Kitarou - Youkai Souzoushu Arawaru! (Japan) (SGB Enhanced).zip,Gegege No Kitarou - Youkai Souzoushu Arawaru!,jp,68333,75
Gekitou Power Modeller (Japan) (SGB Enhanced).zip,Gekitou Power Modeller,jp,68335,62
Gem Gem (Japan).zip,Gem Gem,jp,68336,54
Genjin Collection (Japan) (SGB Enhanced).zip,Genjin Collection,jp,68340,56
Genjin Cottsu (Japan) (SGB Enhanced).zip,Genjin Cottsu,jp,68341,49
Genki Bakuhatsu Gambaruger (Japan).zip,Genki Bakuhatsu Gambaruger,jp,68343,81
"George Foreman's KO Boxing (USA, Europe).zip",George Foreman's Ko Boxing,"us,eu",68346,71
Gerry Anderson's Thunderbirds (Japan).zip,Thunderbirds,jp,3390,45
"Getaway, The - High Speed II (USA).zip","Getaway, The",us,70826,48
"Ghostbusters II (USA, Europe).zip",Ghostbusters 2,"us,eu",3285,55
GI King! - Sanbiki no Yosouya (Japan).zip,Gi King! - Sanbiki No Yosouya,jp,68359,77
"Ginga - Card & Puzzle Collection (Japan) (En,Ja).zip",Ginga - Card & Puzzle Collection,jp,68362,
Go Go Ackman (Japan) (SGB Enhanced).zip,Go Go Ackman,jp,68367,47
Go! Go! Hitchhike (Japan) (SGB Enhanced).zip,Go! Go! Hitchhike,jp,68369,56
Go! Go! Tank (USA).zip,Go! Go! Tank,us,3599,71
Goal! (USA).zip,Goal!,us,68370,50
God Medicine - Fantasy Sekai no Tanjou (Japan).zip,God Medicine - Fantasy Sekai No Tanjou,jp,68373,84
God Medicine - Fukkokuban (Japan) (SGB Enhanced).zip,God Medicine - Hukkoku Ban,jp,68374,64
"Godzilla (USA, Europe).zip",Godzilla,"us,eu",2982,47
Golf (World).zip,,wor,,
Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Joushiki no Sho (Japan) (IE Institute).zip,,jp,,
Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Kanji no Tatsujin (Japan) (IE Institute).zip,,jp,,
Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Keisan no Tatsujin (Japan) (IE Institute).zip,,jp,,
Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Nanmon no Sho (Japan).zip,,jp,,
Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Zukei no Tatsujin (Japan).zip,,jp,,
Goukaku Boy Series - 99 Nendo Ban Eitango Center 1500 (Japan).zip,,jp,,
Goukaku Boy Series - Eijukugo Target 1000 (Japan).zip,,jp,,
Goukaku Boy Series - Eiken 2kyuu Level no Kaiwa Hyougen 333 (Japan).zip,,jp,,
Goukaku Boy Series - Eitango Target 1900 (Japan).zip,,jp,,
Goukaku Boy Series - Gakken - Kanyouku Kotowaza 210 (Japan).zip,,jp,,
Goukaku Boy Series - Gakken - Rekishi 512 (Japan).zip,,jp,,
Goukaku Boy Series - Gakken - Yojijukugo 288 (Japan) (Rev 1).zip,,jp,,
Goukaku Boy Series - Kirihara Shoten Hinshutsu Eibunpou Gohou Mondai 1000 (Japan).zip,,jp,,
Goukaku Boy Series - Koukou Nyuushi Derujun - Chuugaku Eijukugo 350 (Japan).zip,,jp,,
Goukaku Boy Series - Koukou Nyuushi Derujun - Chuugaku Eitango 1700 (Japan).zip,,jp,,
Goukaku Boy Series - Koukou Nyuushi Derujun - Kanji Mondai no Seifuku (Japan).zip,,jp,,
Goukaku Boy Series - Koukou Nyuushi Derujun - Rekishi Nendai Anki Point 240 (Japan).zip,,jp,,
Goukaku Boy Series - Koukou Nyuushi Derujun - Rika Anki Point 250 (Japan).zip,,jp,,
Goukaku Boy Series - Nihonshi Target 201 (Japan).zip,,jp,,
Goukaku Boy Series - Shikakui Atama o Maruku Suru - Kokugo Battle Hen (Japan) (Imagineer).zip,,jp,,
Goukaku Boy Series - Shikakui Atama o Maruku Suru - Rika Battle Hen (Japan) (Imagineer).zip,,jp,,
Goukaku Boy Series - Shikakui Atama o Maruku Suru - Sansuu Battle Hen (Japan) (Imagineer).zip,,jp,,
Goukaku Boy Series - Shikakui Atama o Maruku Suru - Shakai Battle Hen (Japan) (Imagineer).zip,,jp,,
Goukaku Boy Series - Shikakui Atama o Maruku Suru - Suuji de Asobou Sansuu Hen (Japan) (Rev 1).zip,,jp,,
Goukaku Boy Series - Yamakawa Ichimonittou - Nihonshi B Yougo Mondaishuu (Japan).zip,,jp,,
Goukaku Boy Series - Yamakawa Ichimonittou - Sekaishi B Yougo Mondaishuu (Japan).zip,,jp,,
Goukaku Boy Series - Z Kai Kyuukyoku no Eigo Koubun 285 (Japan).zip,,jp,,
Goukaku Boy Series - Z Kai Kyuukyoku no Eijukugo 1017 (Japan).zip,,jp,,
Goukaku Boy Series - Z Kai Kyuukyoku no Eitango 1500 (Japan).zip,,jp,,
Goukaku Boy Series - Z Kai Reibun de Oboeru - Kyuukyoku no Kobun Tango (Japan).zip,,jp,,
Goukaku Boy Series - Z-Kai Reibun de Oboeru - Chuugaku Eitango 1132 (Japan).zip,,jp,,
Gradius - The Interstellar Assault (USA).zip,Gradius - The Interstellar Assault,us,69492,
Grander Musashi RV (Japan) (SGB Enhanced).zip,Gurander Musashi Rv,jp,68460,53
Great Greed (USA).zip,Great Greed,us,68441,69
Gremlins 2 - The New Batch (World).zip,Gremlins 2 - The New Batch,wor,68451,81
HAL Wrestling (USA).zip,Hal Wrestling,us,3707,61
Hammerin' Harry - Ghost Building Company (Europe).zip,Hammerin' Harry - Ghost Building Company,eu,3668,86
Harvest Moon GB (USA) (SGB Enhanced).zip,Harvest Moon Gb,us,3204,51
"Hatris (Japan, USA).zip",Hatris,"us,jp",68494,41
Hayaoshi Quiz - Ouza Ketteisen (Japan) (SGB Enhanced).zip,Hayaoshi Quiz - Ouza Ketteisen,jp,68495,69
Heavyweight Championship Boxing (USA).zip,Heavyweight Championship Boxing,us,68498,86
Heiankyo Alien (USA).zip,Heiankyo Alien,us,68499,74
Heisei Tensai Bakabon (Japan).zip,Heisei Tensai Bakabon,jp,68501,78
Heracles no Eikou - Ugokidashita Kamigami (Japan).zip,Heracles no Eikou - Ugokidashita Kamigami,jp,68516,87
"Hercules (USA, Europe) (SGB Enhanced).zip",Hercules,"us,eu",3161,
Hero Shuugou!! Pinball Party (Japan).zip,Hero Shuugou!! Pinball Party,jp,68520,82
Hiden Inyou Kikouhou - Ca Da (Japan).zip,Hiden Inyou Kikouhou - Ca Da,jp,68537,82
Higashio Osamu Kanshuu Pro Yakyuu Stadium '91 (Japan).zip,Higashio Osamu Kanshuu Pro Yakyuu Stadium '91,jp,68538,88
Higashio Osamu Kanshuu Pro Yakyuu Stadium '92 (Japan).zip,Higashio Osamu Kanshuu Pro Yakyuu Stadium '92,jp,68539,88
High Stakes Gambling (USA).zip,High Stakes,us,68542,54
"Hit the Ice - VHL - The Official Video Hockey League (USA, Europe).zip",Hit The Ice - The Video Hockey League,"us,eu",68551,67
Hitori de Dekirumon! - Cooking Densetsu (Japan).zip,Hitori De Dekirumon! - Cooking Densetsu,jp,68552,84
"Home Alone 2 - Lost in New York (USA, Europe).zip",Home Alone 2 - Lost In New York,"us,eu",3593,75
"Home Alone (USA, Europe).zip",Home Alone,"us,eu",3370,53
Hon Shougi (Japan) (SGB Enhanced).zip,Hon Shougi,jp,68568,
Hong Kong (Japan).zip,Hong Kong,jp,3549,60
Honmei Boy (Japan).zip,Honmei Boy,jp,68573,62
Honoo no Toukyuuji - Dodge Danpei (Japan).zip,Honoo No Toukyuuji - Dodge Danpei,jp,68574,82
Hook (USA).zip,Hook,us,3261,44
Hudson Hawk (USA).zip,Hudson Hawk,us,3489,69
"Humans, The (USA).zip","Humans, The",us,70836,69
"Hunchback of Notre Dame, The - 5 Foolishly Fun Topsy Turvy Games (USA, Europe) (SGB Enhanced).zip","Hunchback Of Notre Dame, The - 5 Foolishly Fun Topsy Turvy Games","us,eu",68591,78
"Hunt for Red October, The (USA, Europe).zip","Hunt For Red October, The","us,eu",3229,71
"Hyper Black Bass '95 (Japan) (En,Ja).zip",Hyper Black Bass '95,jp,68598,67
Hyper Lode Runner (World) (Rev 1).zip,Hyper Lode Runner,wor,3352,63
Ikari no Yousai 2 (Japan).zip,Ikari No Yousai 2,jp,68611,70
In Your Face (USA).zip,In Your Face,us,68613,71
"Incredible Crash Dummies, The (USA, Europe).zip","Incredible Crash Dummies, The","us,eu",3447,76
"Indiana Jones and the Last Crusade (USA, Europe).zip",Indiana Jones and the Last Crusade,"us,eu",68615,79
"InfoGenius Productivity Pak - Berlitz French Translator (USA, Europe).zip",,"us,eu",,
"InfoGenius Productivity Pak - Berlitz Spanish Translator (USA, Europe).zip",,"us,eu",,
InfoGenius Productivity Pak - Frommer's Travel Guide (USA).zip,,us,,
InfoGenius Productivity Pak - Personal Organizer and Phone Book (USA).zip,,us,,
InfoGenius Productivity Pak - Spell Checker and Calculator (USA).zip,,us,,
Initial D Gaiden (Japan) (SGB Enhanced).zip,Initial D Gaiden,jp,68632,54
"International Superstar Soccer (USA, Europe) (SGB Enhanced).zip",International Superstar Soccer,"us,eu",68636,65
Ippatsu Gyakuten! DX Bakenou (Japan).zip,Ippatsu Gyakuten! Dx Bakenou,jp,68641,79
"Iron Man X-O Manowar in Heavy Metal (USA, Europe) (SGB Enhanced).zip",Iron Man And X-o Manowar In Heavy Metal,"us,eu",3448,62
Ishida Yoshio Tsumego Paradise (Japan).zip,Ishida Yoshio Tsume Go Paradise,jp,68650,79
Ishido - The Way of Stones (USA).zip,Ishido - The Way Of Stones,us,3700,81
Itsudemo! Nyan to Wonderful (Japan) (SGB Enhanced).zip,Itsudemo! Nyan To Wonderful,jp,68661,64
J.League Big Wave Soccer (Japan) (SGB Enhanced).zip,J.League Big Wave Soccer,jp,69166,
J.League Fighting Soccer - The King of Ace Strikers (Japan).zip,J.league Fighting Soccer - The King Of Ace Strikers,jp,68669,86
J.League Live 95 (Japan) (SGB Enhanced).zip,J.league Live '95,jp,68671,50
J.League Winning Goal (Japan).zip,J.league Winning Goal,jp,68673,74
"Jack Nicklaus Golf (USA, Europe).zip",Jack Nicklaus Golf,"us,eu",68674,67
"James Bond 007 (USA, Europe) (SGB Enhanced).zip",James Bond 007,"us,eu",68679,46
Jankenman (Japan).zip,Jankenman,jp,68682,60
Janshirou (Japan).zip,Janshirou,jp,68685,60
Janshirou II - Sekai Saikyou no Janshi (Japan).zip,Janshirou 2 - Sekai Saikyou No Janshi,jp,68687,80
Jantaku Boy (Japan).zip,Jantaku Boy,jp,68688,65
Jeep Jamboree - Off-Road Adventure (USA).zip,Jeep Jamboree - Off-Road Adventure,us,68690,
Jelly Boy (Europe).zip,Jelly Boy,eu,3600,58
Jeopardy! (USA).zip,Jeopardy!,us,68693,64
Jeopardy! - Platinum Edition (USA) (SGB Enhanced).zip,Jeopardy! - Platinum Edition,us,68697,69
Jeopardy! - Sports Edition (USA).zip,Jeopardy! - Sports Edition,us,68699,84
Jeopardy! - Teen Tournament (USA) (SGB Enhanced).zip,Jeopardy! - Teen Tournament,us,68701,68
"Jetsons, The - Robot Panic (USA, Europe).zip","Jetsons, The - Robot Panic","us,eu",68717,74
Jikuu Senki Mu (Japan).zip,Jikuu Senki Mu,jp,68720,70
"Jimmy Connors Tennis (USA, Europe).zip",Jimmy Connors Tennis,"us,eu",71231,
Jinsei Game (Japan) (SGB Enhanced).zip,Jinsei Game,jp,68725,
Jinsei Game Densetsu (Japan).zip,Jinsei Game Densetsu,jp,68726,77
Joe & Mac (USA).zip,Joe And Mac - Caveman Ninja,us,3357,43
"Jordan vs Bird - One on One (USA, Europe).zip",Jordan Vs Bird - One On One,"us,eu",3455,69
Joshua & the Battle of Jericho (USA) (Unl).zip,Joshua And The Battle Of Jericho,us,3670,69
"Judge Dredd (USA, Europe).zip",Judge Dredd,"us,eu",3224,55
"Jungle Book, The (USA, Europe).zip","Jungle Book, The","us,eu",70841,64
Jungle no Ouja Tar-chan (Japan) (SGB Enhanced).zip,Jungle No Ouja Tarchan,jp,68751,58
"Jungle Strike (USA, Europe).zip",Jungle Strike,"us,eu",3550,59
Jungle Wars (Japan).zip,Jungle Wars,jp,68752,65
Jurassic Park (USA).zip,Jurassic Park,us,3024,72
"Jurassic Park Part 2 - The Chaos Continues (USA, Europe) (En,Fr,De,It).zip",Jurassic Park Part 2 - The Chaos Continues,"us,eu",3184,72
Kachiuma Yosou Keiba Kizoku (Japan).zip,Kachiuma Yosou Keiba Kizoku,jp,68761,82
Kachiuma Yosou Keiba Kizoku EX '94 (Japan).zip,Kachiuma Yosou Keiba Kizoku Ex '94,jp,68762,82
Kachiuma Yosou Keiba Kizoku EX '95 (Japan).zip,Kachiuma Yosou Keiba Kizoku Ex '95,jp,68763,82
Kaeru no Tame ni Kane wa Naru (Japan).zip,Kaeru No Tame Ni Kane Wa Naru,jp,68765,74
Kaijuu Ou Gojira (Japan).zip,Kaijuu Ou Godzilla,jp,68769,61
Kaisen Game - Navyblue 90 (Japan).zip,Kaisen Game - Navyblue 90,jp,3465,
Kamen Rider SD - Hashire! Mighty Riders (Japan).zip,Kamen Rider Sd - Hashire! Mighty Riders,jp,68776,84
Kandume Monsters (Japan) (SGB Enhanced).zip,Kandume Monsters,jp,68777,54
Karakuri Kengou Den Musashi Lord (Japan).zip,Karakuri Kengou Den Musashi Lord,jp,68787,84
Karamuchou no Daijiken (Japan) (SGB Enhanced).zip,Karamuchou No Daijiken,jp,68789,59
Kaseki Sousei Reborn (Japan) (SGB Enhanced).zip,Kaseki Sousei Reborn,jp,68796,60
Kattobi Road (Japan).zip,Kattobi Road,jp,68800,67
Keitai Keiba Eight Special (Japan).zip,Keitai Keiba Eight Special,jp,68810,81
"Ken Griffey Jr. Presents Major League Baseball (USA, Europe) (SGB Enhanced).zip",Ken Griffey Jr. Presents Major League Baseball,"us,eu",68813,74
Kenyuu Densetsu Yaiba (Japan).zip,Kenyuu Densetsu Yaiba,jp,68817,78
"Kid Dracula (USA, Europe).zip",Kid Dracula,"us,eu",3183,55
"Kid Icarus - Of Myths and Monsters (USA, Europe).zip",Kid Icarus Of Myths And Monsters,"us,eu",3082,74
Kidou Keisatsu Patlabor - Nerawareta Machi 1990 (Japan).zip,Kidou Keisatsu Patlabor - Nerawareta Machi 1990,jp,68826,
Kikou Keisatsu Metal Jack (Japan).zip,Kikou Keisatsu Metal Jack,jp,68829,81
"Killer Instinct (USA, Europe) (SGB Enhanced).zip",Killer Instinct,"us,eu",3022,48
King James Bible (USA) (Unl).zip,,us,,
"King of Fighters '95, The (USA) (SGB Enhanced).zip","King Of Fighters '95, The",us,3256,64
"King of Fighters, The - Heat of Battle (Europe) (SGB Enhanced).zip","King Of Fighters, The - Heat Of Battle",eu,68835,69
Kingdom Crusade (USA).zip,Kingdom Crusade,us,68837,
Kingyo Chuuihou! 2 - Gyopi-chan o Sagase! (Japan).zip,Kingyo Chuuihou! 2 - Gyopi-chan O Sagase!,jp,68840,85
Kingyo Chuuihou! - Wapiko no Wakuwaku Stamp Rally! (Japan).zip,Kingyo Chuuihou! - Wapiko No Wakuwaku Stamp Rally!,jp,68841,88
Kinin Koumaroku Oni (Japan) (Rev 1).zip,Kinin Koumaroku Oni,jp,68842,66
Kinnikuman - The Dream Match (Japan).zip,Kinnikuman - The Dream Match,jp,68848,82
"Kirby's Block Ball (USA, Europe) (SGB Enhanced).zip",Kirby's Block Ball,"us,eu",3146,52
"Kirby's Dream Land 2 (USA, Europe) (SGB Enhanced).zip",Kirby's Dream Land 2,"us,eu",3023,55
"Kirby's Dream Land (USA, Europe).zip",Kirby's Dream Land,"us,eu",2973,
"Kirby's Pinball Land (USA, Europe).zip",Kirby's Pinball Land,"us,eu",3110,69
"Kirby's Star Stacker (USA, Europe) (SGB Enhanced).zip",Kirby's Star Stacker,"us,eu",3208,55
Kitchen Panic (Japan).zip,Kitchen Panic,jp,68860,68
Kiteretsu Daihyakka - Bouken Ooedo Juraki (Japan).zip,Kiteretsu Daihyakka - Bouken Ooedo Juraki,jp,68862,87
Kizuchi da Quiz da Gen-san da! (Japan).zip,Kizuchida Quiz Da Gen-san Da!,jp,68865,76
Klax (Japan) (Hudson Soft).zip,Klax (Hudson Soft),jp,214670,75
Klax (USA) (Mindscape).zip,Klax (Mindscape),us,3582,
Knight Quest (USA).zip,Knight Quest,us,68870,71
Koi wa Kakehiki (Japan).zip,Koi Wa Kakehiki,jp,68875,67
Konami GB Collection Vol.1 (Japan) (SGB Enhanced).zip,Konami Gb Collection Vol.1,jp,68884,63
Konami GB Collection Vol.2 (Japan) (SGB Enhanced).zip,Konami Gb Collection Vol.2,jp,68885,63
Konami GB Collection Vol.3 (Japan) (SGB Enhanced).zip,Konami Gb Collection Vol.3,jp,68886,63
Konami GB Collection Vol.4 (Japan) (SGB Enhanced).zip,Konami Gb Collection Vol.4,jp,68888,63
Konchuu Hakase (Japan) (Rev 1) (SGB Enhanced).zip,Konchuu Hakase,jp,68900,44
Koro Dice (Japan).zip,Korodice,jp,3648,48
Koukiatsu Boy (Japan) (SGB Enhanced).zip,Koukiatsu Boy,jp,68911,49
"Krusty's Fun House (USA, Europe).zip",Krusty's Fun House,"us,eu",3262,67
Kuma no Puutarou - Takara Sagashi da Ooiri Game Battle! (Japan) (SGB Enhanced).zip,Kuma No Puutarou - Takara Sagashi Da Ooiri Game Battle!,jp,68922,77
"Kung-Fu Master (USA, Europe).zip",Kung-fu Master,"us,eu",3412,57
Kuusou Kagaku Sekai Gulliver Boy - Kuusou Kagaku Puzzle Purittopon!! (Japan) (SGB Enhanced).zip,Kuusou Kagaku Sekai Gulliver Boy - Kuusou Kagaku Puzzle Purittopon!!,jp,68926,83
"Kwirk - He's A-maze-ing! (USA, Europe).zip",Kwirk - He's A-maze-ing!,"us,eu",68930,73
"Lamborghini American Challenge (USA, Europe).zip",Lamborghini American Challenge,"us,eu",68943,77
"Last Action Hero (USA, Europe).zip",Last Action Hero,"us,eu",3423,64
"Lawnmower Man, The (Europe).zip","Lawnmower Man, The",eu,3633,73
Lazlos' Leap (USA).zip,Lazlos' Leap,us,68951,71
Legend - Ashita e no Tsubasa (Japan).zip,,jp,,
Legend of the River King GB (USA) (SGB Enhanced).zip,Legend Of The River King Gb,us,68957,61
"Legend of Zelda, The - Link's Awakening (USA, Europe) (Rev 2).zip","Legend Of Zelda - Link's Awakening, The","us,eu",2967,69
Lemmings 2 - The Tribes (Europe).zip,Lemmings 2 - The Tribes,eu,3401,78
Lemmings (USA).zip,Lemmings,us,3057,62
"Lethal Weapon (USA, Europe).zip",Lethal Weapon,"us,eu",68986,59
"Lingo (Europe) (En,Fr,De,Nl).zip",Lingo,eu,68991,
"Lion King, The (USA).zip","Lion King, The",us,70849,74
Little Master 2 - Raikou no Kishi (Japan).zip,Little Master 2 - Raikou No Kishi,jp,69001,82
Little Master - Raikuban no Densetsu (Japan).zip,Little Master - Raikuban No Densetsu,jp,69002,83
"Little Mermaid, The (USA).zip","Little Mermaid, The",us,70850,79
Lock n' Chase ~ Lock 'n' Chase (World).zip,Lock'n Chase,wor,3649,44
"Looney Tunes 2 - Tasmanian Devil in Island Chase ~ Taz-Mania (USA, Europe).zip",Looney Tunes 2 - Tasmanian Devil in Island Chase,"us,eu",3365,76
"Looney Tunes (USA, Europe).zip",Looney Tunes,"us,eu",3072,57
Loopz (World).zip,Loopz,wor,69053,
"Lost World, The - Jurassic Park (USA, Europe) (SGB Enhanced).zip","Lost World - Jurassic Park, The","us,eu",3058,63
"Lucky Luke (Europe) (En,Fr,De,Es).zip",Lucky Luke,eu,3001,43
"Lucle (Japan, Europe).zip",Lucle,wor,69069,
Lunar Chase (USA) (Proto).zip,Lunar Chase,us,65238,
Lunar Lander (Japan).zip,Lunar Lander,jp,69074,67
Mach Go Go Go (Japan) (SGB Enhanced).zip,Mach Go Go Go,jp,69081,49
"Madden 95 (USA, Europe) (SGB Enhanced).zip",Madden 95,"us,eu",69088,
"Madden 96 (USA, Europe) (SGB Enhanced).zip",Madden 96,"us,eu",69089,
Madden 97 (USA) (SGB Enhanced).zip,Madden '97,us,69084,41
Maerchen Club (Japan).zip,Maerchen Club,jp,69090,68
Magic Knight Rayearth 2nd. - The Missing Colors (Japan) (SGB Enhanced).zip,Magic Knight Rayearth 2nd - The Missing Colors,jp,3644,77
Magic Knight Rayearth (Japan) (SGB Enhanced).zip,Magic Knight Rayearth,jp,3330,
Magical Taruruuto-kun 2 - Raibaa Zone Panic!! (Japan).zip,Magical Taruruuto-kun 2 - Raibaa Zone Panic!!,jp,69101,88
Magical Taruruuto-kun (Japan).zip,Magical Taruruuto-kun,jp,69100,78
Magnetic Soccer (Europe).zip,Magnetic Soccer,eu,69105,70
Mahoujin GuruGuru - Yuusha to Kukuri no Daibouken (Japan) (SGB Enhanced).zip,Mahoujin GuruGuru - Yuusha to Kukuri no Daibouken,jp,69111,
Makaimura Gaiden - The Demon Darkness (Japan).zip,Makai Mura Gaiden - The Demon Darkness,jp,69114,83
Malibu Beach Volleyball (USA).zip,Malibu Beach Volleyball,us,69118,82
"Marble Madness (USA, Europe).zip",Marble Madness,"us,eu",3379,61
"Mario's Picross (USA, Europe) (SGB Enhanced).zip",Mario's Picross,"us,eu",3157,48
Marmalade Boy (Japan) (SGB Enhanced).zip,Marmalade Boy,jp,3690,49
Maru's Mission (USA).zip,Maru's Mission,us,69147,74
Masakari Densetsu - Kintarou Action Hen (Japan).zip,Masakari Densetsu - Kintarou Action Hen,jp,69155,87
Masakari Densetsu - Kintarou RPG Hen (Japan) (SGB Enhanced).zip,Masakari Densetsu - Kintarou Rpg Hen,jp,69156,69
Master Karateka (Japan).zip,Master Karateka,jp,69158,71
Maui Mallard in Cold Shadow (USA).zip,Maui Mallard,us,69167,49
"Maus, Die (Europe) (En,Fr,De,Es).zip","Maus, Die",eu,69169,40
Max (Europe).zip,Max,eu,69171,
Medarot - Kabuto Version (Japan) (Rev 1) (SGB Enhanced).zip,Medarot - Kabuto Version,jp,69203,58
Medarot - Kuwagata Version (Japan) (Rev 1) (SGB Enhanced).zip,Medarot - Kuwagata Version,jp,69204,60
Medarot - Parts Collection 2 (Japan) (SGB Enhanced).zip,Medarot - Parts Collection 2,jp,69206,67
Medarot - Parts Collection (Japan) (SGB Enhanced).zip,Medarot - Parts Collection,jp,69205,
Mega Man - Dr. Wily's Revenge (USA).zip,Mega Man - Dr. Wily's Revenge,us,3103,85
Mega Man II (USA).zip,Mega Man 2,us,3156,58
Mega Man III (USA).zip,Mega Man 3,us,3234,
Mega Man IV (USA).zip,Mega Man 4,us,3269,
Mega Man V (USA) (SGB Enhanced).zip,Mega Man 5,us,3135,
"Megalit (USA, Europe).zip",Megalit,"us,eu",69208,44
Megami Tensei Gaiden - Last Bible (Japan).zip,Megami Tensei Gaiden - Last Bible,jp,69221,85
Megami Tensei Gaiden - Last Bible II (Japan).zip,Megami Tensei Gaiden - Last Bible 2,jp,3543,82
Meitantei Conan - Chika Yuuenchi Satsujin Jiken (Japan) (SGB Enhanced).zip,Meitantei Conan - Chika Yuuenchi Satsujin Jiken,jp,69227,78
Meitantei Conan - Giwaku no Gouka Ressha (Japan) (SGB Enhanced).zip,Meitantei Conan - Giwaku No Gouka Ressha,jp,69228,73
"Mercenary Force (USA, Europe).zip",Mercenary Force,"us,eu",3396,62
Metal Masters (USA).zip,Metal Masters,us,69245,72
Metroid II - Return of Samus (World).zip,Metroid 2 - Return Of Samus,wor,2991,75
Mick & Mack as the Global Gladiators (USA) (Proto) (1994-01-18).zip,Mick And Mack As The Global Gladiators,us,99391,63
"Mickey Mouse - Magic Wands! (USA, Europe) (SGB Enhanced).zip",Mickey Mouse - Magic Wands!,"us,eu",3240,62
Mickey's Dangerous Chase (USA).zip,Mickey's Dangerous Chase,us,3284,83
"Mickey's Ultimate Challenge (USA, Europe).zip",Mickey's Ultimate Challenge,"us,eu",3185,75
Micro Machines 2 - Turbo Tournament (Europe).zip,Micro Machines 2 - Turbo Tournament,eu,3504,84
"Micro Machines (USA, Europe).zip",Micro Machines,"us,eu",3323,61
Midori no Makibaou (Japan) (SGB Enhanced).zip,Midori No Makibaou,jp,69279,54
"Mighty Morphin Power Rangers (USA, Europe) (SGB Enhanced).zip",Mighty Morphin Power Rangers,"us,eu",3242,
"Mighty Morphin Power Rangers - The Movie (USA, Europe) (SGB Enhanced).zip",Mighty Morphin Power Rangers - The Movie,"us,eu",3371,71
Mikeneko Holmes no Kishidou (Japan).zip,Mikeneko Holmes No Kishidou,jp,69285,79
"Milon's Secret Castle (USA, Europe).zip",Milon's Secret Castle,"us,eu",69290,70
Miner 2049er Starring Bounty Bob (USA).zip,Miner 2049er,us,69292,44
Minesweeper - Soukaitei (Japan).zip,Minesweeper - Soukaitei,jp,69296,79
Mini 4 Boy (Japan) (SGB Enhanced).zip,Mini 4 Boy,jp,69297,
Mini 4 Boy II (Japan) (SGB Enhanced).zip,Mini 4 Boy 2 - Final Evolution,jp,69298,46
Mini Yonku GB Let's & Go!! (Japan) (SGB Enhanced).zip,Mini Yonku Gb Let's And Go!!,jp,69301,59
Mini Yonku GB Let's & Go!! - All-Star Battle Max (Japan) (SGB Enhanced).zip,Mini Yonku Gb Let's And Go!! - All-star Battle Max,jp,69302,72
Mini-Putt (Japan).zip,Mini Putt,jp,69300,53
Minolta Camera Test Cart 2420 (USA).zip,,us,,
Minolta Camera Test Cart 2440 (USA).zip,,us,,
Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (Japan).zip,Miracle Adventure Of Esparks - Ushinawareta Seiseki Perivron,jp,69308,89
"Missile Command (USA, Europe).zip",Missile Command,"us,eu",3660,62
Mogu Mogu Gombo - Harukanaru Chou Ryouri Densetsu (Japan) (SGB Enhanced).zip,Mogu Mogu Gombo - Harukanaru Chou Ryouri Densetsu,jp,69317,
Mogura de Pon! (Japan).zip,Mogura De Pon!,jp,69319,65
"Mole Mania (USA, Europe) (SGB Enhanced).zip",Mole Mania,"us,eu",3529,
Momotarou Collection 2 (Japan) (SGB Enhanced).zip,Momotarou Collection 2,jp,69322,62
Momotarou Collection (Japan) (SGB Enhanced).zip,Momotarou Collection,jp,69321,
Momotarou Dengeki 2 (Japan) (SGB Enhanced).zip,Momotarou Dengeki 2,jp,69324,58
Momotarou Dengeki (Japan).zip,Momotarou Dengeki,jp,69323,
