system,path,name,ssId,region,desc,rating,releasedate,developer,publisher,genre,players,3dboxes,physicalmedia,marquees,videos,screenshots,titlescreens,fanarts
atari2600,Crazy Climber (USA).zip,Yes,37707,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Cross Force (USA).zip,Yes,59430,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Crossbow (USA).zip,Yes,37710,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Crypts of Chaos (USA).zip,Yes,37711,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Crystal Castles (USA).zip,Yes,14054,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Cubicolor (USA) (Proto).zip,Yes,37712,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Custer's Revenge (USA).zip,Yes,58699,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dancing Plate (USA).zip,Yes,51207,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dark Cavern (USA).zip,Yes,59432,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dark Chambers (USA).zip,Yes,37713,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Deadly Duck (USA).zip,Yes,37715,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Death Trap (USA).zip,Yes,59433,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Defender (USA).zip,Yes,14079,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Demolition Herby (USA).zip,Yes,37716,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Demon Attack (USA) (Rev 1).zip,Yes,58700,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Demons to Diamonds (USA).zip,Yes,14060,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Depth Charge (USA) (Proto).zip,Yes,110930,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Desert Falcon (USA).zip,Yes,14021,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dice Puzzle (Europe).zip,Yes,51208,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dice Puzzle (USA).zip,Yes,51208,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dig Dug (USA).zip,Yes,37717,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dishaster (USA).zip,,,,,,,,,,,,,,,,,
atari2600,Dodge 'Em (Europe).zip,Yes,14132,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dodge 'Em ~ Dodger Cars (USA).zip,Yes,14132,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dolphin (USA).zip,Yes,14072,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Donald Duck's Speedboat (USA) (Proto).zip,Yes,51209,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Donkey Kong (USA).zip,Yes,13983,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Donkey Kong Junior (USA).zip,Yes,59435,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Double Dragon (USA).zip,Yes,59436,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Double Dunk (USA).zip,Yes,59437,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dragon Defender (Europe).zip,Yes,59438,eu,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dragonfire (USA).zip,Yes,37718,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dragonstomper (USA).zip,Yes,87741,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dragster (USA).zip,Yes,14086,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dukes of Hazzard (USA).zip,Yes,51211,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dumbo's Flying Circus (USA) (Proto).zip,Yes,59443,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Dune (USA) (Proto).zip,Yes,59444,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,E.T. - The Extra-Terrestrial (USA).zip,Yes,37731,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,"Earth Dies Screaming, The (USA).zip",Yes,37720,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Eggomania (USA).zip,Yes,37722,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Elevator Action (USA) (Proto).zip,Yes,37723,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Elf Adventure (USA) (Proto).zip,Yes,136960,us,Yes,,,,,,,Yes,Yes,Yes,Yes,,,
atari2600,Eli's Ladder (USA).zip,Yes,37725,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Elk Attack (USA) (Proto).zip,Yes,51216,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Encounter at L-5 (USA).zip,Yes,37727,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Enduro (USA).zip,Yes,37728,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,"Entity, The (USA) (Proto).zip",Yes,51218,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Entombed (USA).zip,Yes,37729,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Escape from the Mindmaster (USA).zip,Yes,87746,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Espial (USA).zip,Yes,14074,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Exocet (Europe).zip,Yes,37733,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Extra Terrestrials (USA).zip,Yes,106811,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fantastic Voyage (USA).zip,Yes,37734,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Farmyard Fun (USA).zip,Yes,51221,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fast Eddie (USA).zip,Yes,37735,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fast Food (USA).zip,Yes,37736,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fatal Run (Europe).zip,Yes,14117,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fatal Run (USA).zip,Yes,14117,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fathom (USA).zip,Yes,37737,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Final Approach (USA).zip,Yes,37738,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fire Fighter (USA).zip,Yes,37740,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fire Fly (USA).zip,Yes,37741,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fire Spinner (USA).zip,,,,,,,,,,,,,,,,,
atari2600,Fireball (USA).zip,Yes,87750,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Fishing Derby (USA).zip,Yes,14136,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Flag Capture ~ Capture (USA).zip,Yes,14100,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Flash Gordon (USA).zip,Yes,37742,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Football (USA).zip,Yes,14022,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Forest (Europe).zip,Yes,37743,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Frankenstein's Monster (USA).zip,Yes,37745,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Freeway (USA).zip,Yes,14101,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Frisco (USA).zip,Yes,51225,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Frog Demo (Europe).zip,,,,,,,,,,,,,,,,,
atari2600,Frog Pond (USA) (Proto).zip,Yes,51226,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Frogger (USA).zip,Yes,37747,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Frogger II - Threeedeep! (USA).zip,Yes,51227,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Frogs and Flies (USA).zip,Yes,51228,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Front Line (USA).zip,Yes,14118,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Frostbite (USA).zip,Yes,14047,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Funky Fish (USA) (Proto).zip,Yes,59449,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,G.I. Joe - Cobra Strike (USA).zip,Yes,58686,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Galaxian (USA).zip,Yes,37749,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Gamma-Attack (USA).zip,Yes,37750,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Gangster Alley (USA).zip,Yes,137381,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Garfield (USA) (Proto).zip,Yes,51230,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Gas Hog (USA).zip,Yes,14096,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Gauntlet (USA).zip,Yes,37752,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Ghost Manor (USA).zip,Yes,14042,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Ghostbusters (USA).zip,Yes,14003,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Ghostbusters II (Europe).zip,Yes,59450,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Gigolo (USA).zip,Yes,51232,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Glacier Patrol (USA).zip,Yes,14089,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Glib - Video Word Game (USA).zip,Yes,37754,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Going-Up (USA) (Proto).zip,Yes,369548,us,,,,,,,,,,,,,,
atari2600,Golf (USA).zip,Yes,14041,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,"Good Luck, Charlie Brown (USA) (Proto).zip",Yes,191765,us,Yes,,,,,,,Yes,Yes,Yes,Yes,,,
atari2600,Gopher (USA).zip,Yes,37755,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Gorf (USA).zip,Yes,37756,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Grand Prix (USA).zip,Yes,59453,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Gravitar (USA).zip,Yes,37758,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Great Escape (Europe).zip,Yes,14014,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Great Escape (USA).zip,Yes,14014,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Gremlins (USA).zip,Yes,14013,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Grover's Music Maker (USA) (Proto).zip,Yes,51233,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Guardian (USA).zip,Yes,37759,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Gyruss (USA).zip,Yes,14028,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,H.E.R.O. (USA).zip,Yes,14029,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Halloween (USA).zip,Yes,37761,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Hangman ~ Spelling (USA).zip,Yes,14113,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Hard-Head (USA) (Proto).zip,,,,,,,,,,,,,,,,,
atari2600,Harem (USA) (Proto).zip,Yes,51235,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Haunted House (USA).zip,Yes,13998,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Hell Driver (Europe).zip,Yes,51282,eu,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Hole Hunter (USA).zip,,,,,,,,,,,,,,,,,
atari2600,Holey Moley (USA) (Proto).zip,Yes,37762,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Home Run ~ Baseball (USA).zip,Yes,14111,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Human Cannonball ~ Cannon Man (USA).zip,Yes,14098,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Hunt & Score ~ Memory Match (USA).zip,,,,,,,,,,,,,,,,,
atari2600,I Want My Mommy (USA).zip,Yes,87771,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,I.Q. 180 (USA).zip,,,,,,,,,,,,,,,,,
atari2600,I.Q. Memory Teaser (Europe).zip,Yes,87772,eu,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Ice Hockey (USA).zip,Yes,14037,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Ikari Warriors (USA).zip,Yes,37764,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Immies & Aggies (USA) (Proto).zip,Yes,51238,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Indy 500 ~ Race (USA).zip,Yes,14080,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Infiltrate (USA).zip,Yes,37765,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,International Soccer (USA).zip,Yes,59455,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,IQ 180 (USA).zip,,,,,,,,,,,,,,,,,
atari2600,Ixion (USA) (Proto).zip,Yes,51243,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,James Bond 007 (USA).zip,Yes,37767,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Jawbreaker (USA).zip,Yes,37769,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Journey Escape (USA).zip,Yes,59457,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Joust (USA).zip,Yes,14020,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Jr. Pac-Man (USA).zip,Yes,59458,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Jungle Fever ~ Knight on the Town (USA).zip,Yes,87780,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Jungle Hunt (USA).zip,Yes,14061,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Kabobber (USA) (Proto).zip,Yes,51246,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Kaboom! (USA).zip,Yes,14035,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Kamikaze Saucers (USA) (Proto).zip,Yes,51247,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Kangaroo (USA).zip,Yes,37771,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Karate (USA).zip,Yes,14114,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Keystone Kapers (USA).zip,Yes,37772,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Killer Satellites (USA).zip,Yes,87781,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,King Kong (USA).zip,Yes,59460,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Klax (Europe).zip,Yes,14057,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Klax (USA).zip,Yes,14057,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Kool-Aid Man (USA).zip,Yes,14087,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Krull (USA).zip,Yes,37774,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Kung-Fu Master (USA).zip,Yes,59461,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Kyphus (USA) (Proto).zip,Yes,59462,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,,
atari2600,Laaser Voley (Europe) (Pirate).zip,Yes,87787,eu,,,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,,
atari2600,Lady In Wading (USA).zip,Yes,51249,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Laser Blast (USA).zip,Yes,14110,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Laser Gates (USA).zip,Yes,14108,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Lasercade (USA) (Proto).zip,Yes,51250,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Lilly Adventure (Europe).zip,Yes,59463,eu,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Lilly Adventure (USA).zip,Yes,59463,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Lochjaw (USA).zip,Yes,37776,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Lock 'n' Chase (USA).zip,Yes,59464,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,London Blitz (USA).zip,Yes,37777,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Looping (USA) (Proto).zip,Yes,51252,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,"Lord of the Rings, The - Journey to Rivendell (USA) (Proto).zip",Yes,59466,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Lost Luggage (USA).zip,Yes,59467,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,M.A.D. (USA).zip,Yes,135553,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,M.A.S.H (USA).zip,,,,,,,,,,,,,,,,,
atari2600,MagiCard (USA).zip,,,us,,,,,,,,,,,,,,
atari2600,Malagai (USA).zip,Yes,37780,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mangia' (USA).zip,Yes,37781,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Marauder (USA).zip,Yes,37782,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Marine Wars (USA).zip,Yes,14066,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mario Bros. (USA).zip,Yes,37783,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Master Builder (USA).zip,Yes,14092,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Masters of the Universe - The Power of He-Man (USA).zip,Yes,51256,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Math Gran Prix (USA).zip,Yes,14137,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Maze Craze - A Game of Cops 'n Robbers ~ Maze Mania - A Game of Cops 'n Robbers (USA).zip,Yes,14131,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mazy Match (USA) (Proto).zip,Yes,107163,us,Yes,,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,
atari2600,McDonald's - Golden Arches Adventure (USA) (Proto).zip,Yes,87795,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,,Yes,,
atari2600,Mega Force (USA).zip,Yes,59468,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,MegaBoy (USA).zip,Yes,51257,us,Yes,,,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,MegaMania - A Space Nightmare (USA).zip,Yes,37787,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mein Weg (Germany) (En).zip,Yes,51196,de,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Meltdown (USA) (Proto).zip,Yes,51258,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Midnight Magic (USA).zip,Yes,58701,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Millipede (USA).zip,Yes,14077,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mind Maze (USA).zip,Yes,59469,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Miner 2049er - Starring Bounty Bob (USA).zip,Yes,58702,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Miner 2049er Volume II (USA).zip,Yes,14044,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mines of Minos (USA).zip,Yes,37790,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Miniature Golf ~ Arcade Golf (USA).zip,Yes,14124,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Miss Piggy's Wedding (USA) (Proto).zip,Yes,59471,us,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
atari2600,Missile Command (USA).zip,Yes,14038,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Missile Control (Europe).zip,Yes,59472,eu,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Missile War ~ Astro War (Europe).zip,,,,,,,,,,,,,,,,,
atari2600,"Mission 3,000 A.D. (Europe).zip",Yes,87805,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,"Mission 3,000 A.D. (USA).zip",Yes,87805,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mission Survive (Europe).zip,Yes,51261,eu,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mogul Maniac (USA).zip,Yes,37792,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Monster Cise (USA) (Proto).zip,Yes,87807,us,Yes,,,,,,,Yes,Yes,Yes,Yes,,,
atari2600,Montezuma's Revenge - Featuring Panama Joe (USA).zip,Yes,14025,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Moon Patrol (USA).zip,Yes,59473,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Moonsweeper (USA).zip,Yes,37793,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Morse Code Tutor (USA).zip,,,us,,,,,,,,,,,,,,
atari2600,Motocross (USA).zip,Yes,87809,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Motocross Racer (USA).zip,Yes,14078,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,MotoRodeo (USA).zip,Yes,14126,us,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mountain King (USA).zip,Yes,37794,us,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
atari2600,Mouse Trap (Europe).zip,Yes,14031,eu,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
